Frame,FPS,MemoryMB,BelowTarget
1031,Infinity,1558.89,0
1032,Infinity,1559.10,0
1033,Infinity,1559.26,0
1034,Infinity,1559.51,0
1035,Infinity,1559.72,0
1036,Infinity,1559.91,0
1037,Infinity,1560.04,0
1038,Infinity,1560.24,0
1039,Infinity,1560.54,0
1040,Infinity,1560.79,0
1041,Infinity,1560.97,0
1042,Infinity,1561.26,0
1043,Infinity,1561.51,0
1044,Infinity,1561.64,0
1045,Infinity,1561.82,0
1046,Infinity,1562.07,0
1047,Infinity,1562.26,0
1048,Infinity,1562.51,0
1049,Infinity,1562.69,0
1050,Infinity,1562.83,0
1051,Infinity,1563.04,0
1052,Infinity,1563.28,0
1053,Infinity,1563.63,0
1054,Infinity,1563.77,0
1055,Infinity,1563.94,0
1056,Infinity,1564.04,0
1057,Infinity,1564.21,0
1058,Infinity,1564.50,0
1059,Infinity,1564.68,0
1060,Infinity,1564.85,0
1061,Infinity,1564.93,0
1062,Infinity,1565.10,0
1063,Infinity,1565.41,0
1064,Infinity,1565.56,0
1065,Infinity,1565.74,0
1066,Infinity,1565.98,0
1067,Infinity,1566.11,0
1068,Infinity,1566.37,0
1069,Infinity,1566.65,0
1070,Infinity,1566.76,0
1071,Infinity,1566.70,0
1072,Infinity,1566.29,0
1073,Infinity,1565.80,0
1074,Infinity,1564.70,0
1075,Infinity,1564.24,0
1076,Infinity,1563.90,0
1077,Infinity,1563.64,0
1078,Infinity,1563.44,0
1079,Infinity,1563.41,0
1080,Infinity,1563.42,0
1081,Infinity,1563.56,0
1082,Infinity,1563.63,0
1083,Infinity,1563.29,0
1084,Infinity,1563.35,0
1085,Infinity,1563.54,0
1086,Infinity,1563.56,0
1087,Infinity,1563.72,0
1088,Infinity,1563.80,0
1089,Infinity,1563.93,0
1090,Infinity,1564.00,0
1091,Infinity,1564.20,0
1092,Infinity,1564.21,0
1093,Infinity,1564.35,0
1094,Infinity,1564.34,0
1095,Infinity,1564.46,0
1096,Infinity,1564.45,0
1097,Infinity,1564.56,0
1098,Infinity,1564.57,0
1099,Infinity,1564.72,0
1100,Infinity,1564.79,0
1101,Infinity,1564.98,0
1102,Infinity,1565.01,0
1103,Infinity,1565.13,0
1104,Infinity,1565.18,0
1105,Infinity,1565.32,0
1106,Infinity,1565.37,0
1107,Infinity,1565.51,0
1108,Infinity,1565.53,0
1109,Infinity,1565.76,0
1110,Infinity,1560.61,0
1111,Infinity,1547.10,0
1112,Infinity,1533.64,0
1113,Infinity,1519.70,0
1114,Infinity,1506.98,0
1115,Infinity,1493.36,0
1116,Infinity,1493.46,0
1117,Infinity,1493.54,0
1118,Infinity,1493.60,0
1119,Infinity,1493.73,0
1120,Infinity,1493.73,0
1121,Infinity,1493.88,0
1122,Infinity,1493.91,0
1123,Infinity,1494.04,0
1124,Infinity,1494.16,0
1125,Infinity,1494.34,0
1126,Infinity,1494.36,0
1127,Infinity,1494.55,0
1128,Infinity,1494.63,0
1129,Infinity,1494.73,0
1130,Infinity,1494.85,0
1131,Infinity,1494.98,0
1132,Infinity,1495.06,0
1133,Infinity,1495.18,0
1134,Infinity,1495.26,0
1135,Infinity,1495.39,0
1136,Infinity,1495.46,0
1137,Infinity,1495.61,0
1138,Infinity,1495.80,0
1139,Infinity,1495.94,0
1140,Infinity,1495.91,0
1141,Infinity,1496.05,0
1142,Infinity,1496.08,0
1143,Infinity,1496.21,0
1144,Infinity,1496.20,0
1145,Infinity,1496.33,0
1146,Infinity,1496.43,0
1147,Infinity,1496.55,0
1148,Infinity,1496.62,0
1149,Infinity,1496.73,0
1150,Infinity,1496.78,0
1151,Infinity,1496.90,0
1152,Infinity,1496.93,0
1153,Infinity,1497.01,0
1154,Infinity,1497.05,0
1155,Infinity,1497.22,0
1156,Infinity,1497.29,0
1157,Infinity,1497.42,0
1158,Infinity,1497.51,0
1159,Infinity,1497.63,0
1160,Infinity,1497.61,0
1161,Infinity,1497.73,0
1162,Infinity,1497.77,0
1163,Infinity,1497.92,0
1164,Infinity,1497.95,0
1165,Infinity,1498.05,0
1166,Infinity,1498.13,0
1167,Infinity,1498.28,0
1168,Infinity,1498.32,0
1169,Infinity,1498.52,0
1170,Infinity,1498.63,0
1171,Infinity,1498.78,0
1172,Infinity,1498.86,0
1173,Infinity,1499.15,0
1174,Infinity,1499.21,0
1175,Infinity,1499.39,0
1176,Infinity,1499.46,0
1177,Infinity,1499.59,0
1178,Infinity,1499.70,0
1179,Infinity,1499.86,0
1180,Infinity,1499.94,0
1181,Infinity,1500.07,0
1182,Infinity,1500.17,0
1183,Infinity,1500.29,0
1184,Infinity,1500.39,0
1185,Infinity,1500.58,0
1186,Infinity,1500.69,0
1187,Infinity,1500.83,0
1188,Infinity,1500.88,0
1189,Infinity,1501.00,0
1190,Infinity,1501.11,0
1191,Infinity,1501.24,0
1192,Infinity,1501.30,0
1193,Infinity,1501.41,0
1194,Infinity,1501.45,0
1195,Infinity,1501.62,0
1196,Infinity,1501.70,0
1197,Infinity,1501.83,0
1198,Infinity,1501.91,0
1199,Infinity,1502.02,0
1200,Infinity,1502.13,0
1201,Infinity,1502.29,0
1202,Infinity,1502.32,0
1203,Infinity,1502.43,0
1204,Infinity,1502.50,0
1205,Infinity,1502.65,0
1206,Infinity,1502.76,0
1207,Infinity,1503.00,0
1208,Infinity,1503.11,0
1209,Infinity,1503.27,0
1210,Infinity,1503.41,0
1211,Infinity,1503.55,0
1212,Infinity,1503.63,0
1213,Infinity,1503.76,0
1214,Infinity,1503.84,0
1215,Infinity,1503.96,0
1216,Infinity,1504.06,0
1217,Infinity,1504.24,0
1218,Infinity,1504.32,0
1219,Infinity,1504.46,0
1220,Infinity,1504.50,0
1221,Infinity,1504.64,0
1222,Infinity,1504.74,0
1223,Infinity,1504.87,0
1224,Infinity,1505.00,0
1225,Infinity,1505.12,0
1226,Infinity,1504.37,0
1227,Infinity,1509.92,0
1228,Infinity,1508.11,0
1229,Infinity,1508.27,0
1230,Infinity,1508.93,0
1231,Infinity,1509.12,0
1232,Infinity,1509.30,0
1233,Infinity,1509.49,0
1234,Infinity,1509.58,0
1235,Infinity,1510.20,0
1236,Infinity,1510.30,0
1237,Infinity,1511.28,0
1238,Infinity,1511.37,0
1239,Infinity,1511.58,0
1240,Infinity,1511.68,0
1241,Infinity,1511.85,0
1242,Infinity,1512.04,0
1243,Infinity,1512.20,0
1244,Infinity,1512.20,0
1245,Infinity,1512.31,0
1246,Infinity,1512.35,0
1247,Infinity,1512.52,0
1248,Infinity,1512.60,0
1249,Infinity,1512.90,0
1250,Infinity,1512.98,0
1251,Infinity,1513.11,0
1252,Infinity,1513.19,0
1253,Infinity,1513.33,0
1254,Infinity,1513.42,0
1255,Infinity,1513.55,0
1256,Infinity,1513.65,0
1257,Infinity,1513.80,0
1258,Infinity,1513.90,0
1259,Infinity,1514.07,0
1260,Infinity,1514.18,0
1261,Infinity,1514.40,0
1262,Infinity,1514.57,0
1263,Infinity,1514.70,0
1264,Infinity,1514.81,0
1265,Infinity,1514.94,0
1266,Infinity,1515.04,0
1267,Infinity,1515.16,0
1268,Infinity,1515.23,0
1269,Infinity,1515.34,0
1270,Infinity,1515.46,0
1271,Infinity,1515.59,0
1272,Infinity,1515.70,0
1273,Infinity,1515.88,0
1274,Infinity,1515.98,0
1275,Infinity,1516.11,0
1276,Infinity,1516.20,0
1277,Infinity,1516.40,0
1278,Infinity,1516.51,0
1279,Infinity,1516.70,0
1280,Infinity,1516.78,0
1281,Infinity,1516.92,0
1282,Infinity,1517.00,0
1283,Infinity,1517.12,0
1284,Infinity,1517.18,0
1285,Infinity,1517.34,0
1286,Infinity,1517.41,0
1287,Infinity,1517.53,0
1288,Infinity,1517.55,0
1289,Infinity,1517.65,0
1290,Infinity,1517.72,0
1291,Infinity,1517.97,0
1292,Infinity,1518.08,0
1293,Infinity,1518.22,0
1294,Infinity,1518.27,0
1295,Infinity,1518.42,0
1296,Infinity,1518.50,0
1297,Infinity,1518.70,0
1298,Infinity,1518.80,0
1299,Infinity,1518.93,0
1300,Infinity,1519.07,0
1301,Infinity,1519.20,0
1302,Infinity,1519.27,0
1303,Infinity,1519.45,0
1304,Infinity,1519.49,0
1305,Infinity,1519.63,0
1306,Infinity,1519.72,0
1307,Infinity,1519.88,0
1308,Infinity,1519.95,0
1309,Infinity,1520.09,0
1310,Infinity,1520.17,0
1311,Infinity,1520.34,0
1312,Infinity,1520.34,0
1313,Infinity,1520.51,0
1314,Infinity,1520.61,0
1315,Infinity,1520.73,0
1316,Infinity,1520.77,0
1317,48.15,1520.59,1
1318,64.28,1520.80,0
1319,64.92,1521.02,0
1320,113.70,1521.08,0
1321,159.54,1521.07,0
1322,155.66,1521.08,0
1323,112.83,1521.15,0
1324,154.58,1521.11,0
1325,171.12,1521.12,0
1326,106.39,1521.12,0
1327,179.03,1521.18,0
1328,155.05,1521.12,0
1329,94.05,1521.18,0
1330,180.41,1521.11,0
1331,111.85,1521.23,0
1332,171.31,1521.20,0
1333,165.01,1521.26,0
1334,57.31,1521.35,1
1335,101.99,1521.46,0
1336,173.94,1521.46,0
1337,180.86,1521.50,0
1338,33.78,1521.52,1
1339,109.09,1521.65,0
1340,101.39,1521.64,0
1341,162.65,1521.65,0
1342,162.83,1521.68,0
1343,111.39,1521.81,0
1344,152.53,1521.79,0
1345,171.87,1521.84,0
1346,110.84,1521.82,0
1347,151.69,1521.88,0
1348,163.49,1521.85,0
1349,112.54,1521.87,0
1350,159.49,1521.88,0
1351,113.64,1521.92,0
1352,149.87,1521.92,0
1353,163.83,1521.97,0
1354,121.14,1522.07,0
1355,178.96,1522.07,0
1356,168.30,1522.08,0
1357,113.26,1522.13,0
1358,162.39,1522.09,0
1359,138.48,1522.13,0
1360,119.88,1522.13,0
1361,163.56,1522.15,0
1362,177.66,1522.19,0
1363,120.07,1522.21,0
1364,178.18,1522.21,0
1365,181.00,1522.27,0
1366,113.51,1522.26,0
1367,167.12,1522.28,0
1368,159.62,1522.29,0
1369,119.34,1522.31,0
1370,179.88,1522.30,0
1371,157.95,1522.43,0
1372,122.40,1522.36,0
1373,153.05,1522.39,0
1374,177.00,1522.36,0
1375,105.31,1522.40,0
1376,142.53,1522.27,0
1377,108.93,1522.38,0
1378,155.57,1522.31,0
1379,157.97,1522.31,0
1380,117.15,1522.36,0
1381,148.25,1522.35,0
1382,178.19,1522.31,0
1383,104.32,1522.35,0
1384,177.94,1522.34,0
1385,106.29,1522.38,0
1386,161.80,1522.38,0
1387,167.97,1522.42,0
1388,114.03,1522.34,0
1389,168.34,1522.36,0
1390,177.86,1522.34,0
1391,113.10,1522.37,0
1392,153.49,1522.37,0
1393,164.54,1522.38,0
1394,109.12,1522.41,0
1395,166.76,1522.44,0
1396,165.72,1522.45,0
1397,118.06,1522.51,0
1398,175.32,1522.46,0
1399,168.91,1522.51,0
1400,121.07,1522.50,0
1401,169.53,1522.57,0
1402,159.68,1522.57,0
1403,121.62,1522.60,0
1404,175.11,1522.57,0
1405,176.01,1522.58,0
1406,107.01,1522.58,0
1407,159.92,1522.52,0
1408,120.79,1522.52,0
1409,182.32,1522.54,0
1410,172.42,1522.41,0
1411,168.61,1522.41,0
1412,105.37,1522.43,0
1413,172.42,1522.34,0
1414,109.93,1522.37,0
1415,174.97,1522.50,0
1416,168.09,1522.31,0
1417,114.69,1522.34,0
1418,159.51,1522.34,0
1419,167.66,1522.43,0
1420,109.28,1522.37,0
1421,149.58,1522.41,0
1422,141.29,1522.54,0
1423,107.65,1522.68,0
1424,160.08,1522.64,0
1425,108.06,1522.77,0
1426,153.20,1522.76,0
1427,155.02,1522.80,0
1428,108.29,1522.80,0
1429,153.69,1522.85,0
1430,172.19,1522.83,0
1431,109.52,1522.92,0
1432,169.71,1522.93,0
1433,117.10,1523.06,0
1434,166.53,1523.26,0
1435,166.62,1523.35,0
1436,119.19,1523.46,0
1437,151.64,1523.56,0
1438,165.56,1523.57,0
1439,109.06,1523.76,0
1440,163.79,1523.79,0
1441,176.35,1524.00,0
1442,110.50,1524.03,0
1443,186.37,1524.14,0
1444,164.07,1524.12,0
1445,107.14,1524.20,0
1446,141.68,1524.26,0
1447,142.72,1524.33,0
1448,115.10,1524.41,0
1449,160.65,1524.62,0
1450,112.05,1524.69,0
1451,157.63,1524.73,0
1452,162.80,1524.78,0
1453,108.78,1525.00,0
1454,187.52,1525.13,0
1455,176.63,1525.29,0
1456,112.13,1525.31,0
1457,163.93,1525.37,0
1458,155.90,1525.40,0
1459,107.63,1525.47,0
1460,164.07,1525.43,0
1461,170.60,1525.45,0
1462,113.80,1525.56,0
1463,162.11,1525.65,0
1464,115.16,1525.81,0
1465,172.38,1525.94,0
1466,181.79,1525.96,0
1467,113.89,1526.11,0
1468,177.55,1526.13,0
1469,162.22,1526.18,0
1470,107.62,1526.35,0
1471,173.89,1526.43,0
1472,174.44,1526.51,0
1473,115.94,1526.58,0
1474,155.44,1526.63,0
1475,163.06,1526.80,0
1476,119.44,1526.86,0
1477,172.84,1526.86,0
1478,177.07,1526.99,0
1479,113.85,1527.05,0
1480,167.80,1527.11,0
1481,165.09,1527.12,0
1482,105.26,1527.22,0
1483,173.09,1527.24,0
1484,167.48,1527.29,0
1485,111.59,1527.46,0
1486,152.45,1527.60,0
1487,119.95,1527.75,0
1488,175.23,1527.80,0
1489,158.89,1527.89,0
1490,121.14,1527.93,0
1491,169.74,1528.03,0
1492,180.30,1528.17,0
1493,121.49,1528.24,0
1494,174.20,1528.29,0
1495,159.55,1528.34,0
1496,114.91,1528.41,0
1497,175.31,1528.44,0
1498,176.03,1528.48,0
1499,109.83,1528.57,0
1500,167.57,1528.62,0
1501,153.34,1528.74,0
1502,118.72,1528.80,0
1503,162.19,1529.00,0
1504,154.96,1529.08,0
1505,115.46,1529.11,0
1506,167.63,1529.24,0
1507,174.01,1529.37,0
1508,108.57,1529.51,0
1509,162.30,1529.55,0
1510,165.06,1529.71,0
1511,118.65,1529.91,0
1512,174.16,1529.95,0
1513,169.76,1530.03,0
1514,117.68,1530.06,0
1515,171.92,1530.17,0
1516,186.57,1530.23,0
1517,108.46,1530.30,0
1518,153.63,1530.42,0
1519,118.25,1530.47,0
1520,173.73,1530.52,0
1521,163.34,1530.63,0
1522,123.35,1530.75,0
1523,167.61,1530.91,0
1524,184.72,1530.91,0
1525,109.72,1530.99,0
1526,153.18,1531.12,0
1527,152.84,1531.25,0
1528,Infinity,1531.46,0
1529,Infinity,1531.72,0
1530,Infinity,1531.80,0
1531,Infinity,1531.34,0
1532,Infinity,1531.37,0
1533,Infinity,1531.39,0
1534,Infinity,1531.47,0
1535,Infinity,1531.61,0
1536,Infinity,1531.22,0
1537,Infinity,1531.35,0
1538,Infinity,1530.59,0
1539,Infinity,1530.75,0
1540,Infinity,1530.77,0
1541,Infinity,1530.95,0
1542,Infinity,1531.01,0
1543,Infinity,1531.09,0
1544,Infinity,1531.21,0
1545,Infinity,1531.38,0
1546,49.90,1531.15,1
1547,58.38,1531.30,1
1548,61.38,1531.43,0
1549,171.05,1531.49,0
1550,122.17,1531.32,0
1551,164.24,1531.47,0
1552,167.49,1531.37,0
1553,117.61,1531.38,0
1554,178.58,1531.37,0
1555,175.13,1531.37,0
1556,111.22,1531.38,0
1557,151.66,1531.44,0
1558,144.91,1531.40,0
1559,116.68,1531.43,0
1560,167.66,1531.39,0
1561,175.07,1531.36,0
1562,108.66,1531.29,0
1563,162.40,1531.43,0
1564,116.58,1531.41,0
1565,141.41,1531.55,0
1566,157.86,1531.56,0
1567,119.52,1531.66,0
1568,179.70,1531.65,0
1569,167.39,1531.65,0
1570,118.29,1531.71,0
1571,173.77,1531.75,0
1572,162.46,1531.75,0
1573,113.70,1531.76,0
1574,165.57,1531.70,0
1575,173.72,1531.74,0
1576,112.27,1531.71,0
1577,168.36,1531.81,0
1578,185.19,1531.73,0
1579,119.65,1531.75,0
1580,155.56,1531.68,0
1581,177.46,1531.69,0
1582,106.82,1531.62,0
1583,162.97,1531.64,0
1584,156.95,1531.64,0
1585,120.55,1531.66,0
1586,168.46,1531.66,0
1587,172.03,1531.69,0
1588,107.16,1531.69,0
1589,159.01,1531.83,0
1590,111.88,1531.85,0
1591,164.27,1531.98,0
1592,182.60,1531.85,0
1593,117.51,1531.88,0
1594,176.53,1531.86,0
1595,174.85,1531.87,0
1596,117.38,1531.91,0
1597,166.67,1531.96,0
1598,165.49,1531.88,0
1599,119.64,1532.04,0
1600,173.97,1532.04,0
1601,162.27,1532.10,0
1602,108.48,1532.11,0
1603,159.88,1532.24,0
1604,167.25,1532.17,0
1605,112.35,1532.24,0
1606,154.08,1532.21,0
1607,157.35,1532.30,0
1608,111.12,1532.30,0
1609,166.85,1532.31,0
1610,103.84,1532.41,0
1611,166.40,1532.43,0
1612,171.15,1532.40,0
1613,112.75,1532.43,0
1614,182.61,1532.38,0
1615,157.17,1532.45,0
1616,116.56,1532.44,0
1617,161.16,1532.48,0
1618,163.45,1532.46,0
1619,115.74,1532.37,0
1620,182.33,1532.30,0
1621,174.61,1532.30,0
1622,99.94,1532.39,0
1623,162.71,1532.51,0
1624,164.86,1532.48,0
1625,108.42,1532.54,0
1626,168.13,1532.55,0
1627,119.09,1532.60,0
1628,185.39,1532.54,0
1629,164.86,1532.70,0
1630,108.38,1532.66,0
1631,141.10,1532.76,0
1632,156.10,1532.68,0
1633,121.58,1532.71,0
1634,183.46,1532.70,0
1635,165.23,1532.73,0
1636,119.03,1532.77,0
1637,182.59,1532.78,0
1638,175.79,1532.77,0
1639,115.92,1532.81,0
1640,163.69,1532.69,0
1641,165.13,1532.75,0
1642,119.57,1532.67,0
1643,173.13,1532.70,0
1644,162.43,1532.58,0
1645,114.84,1532.61,0
1646,163.76,1532.59,0
1647,178.12,1532.62,0
1648,114.93,1532.59,0
1649,165.54,1532.66,0
1650,168.83,1532.66,0
1651,122.41,1532.70,0
1652,194.22,1532.69,0
1653,179.13,1532.74,0
1654,119.47,1532.75,0
1655,172.24,1532.73,0
1656,164.00,1532.75,0
1657,112.92,1532.78,0
1658,167.34,1532.78,0
1659,161.59,1532.83,0
1660,115.49,1532.81,0
1661,160.25,1532.91,0
1662,113.05,1532.94,0
1663,165.32,1533.11,0
1664,179.23,1533.11,0
1665,121.13,1533.14,0
1666,172.10,1533.11,0
1667,162.19,1533.09,0
1668,122.37,1533.12,0
1669,180.17,1533.22,0
1670,181.03,1533.23,0
1671,119.65,1533.27,0
1672,170.42,1533.15,0
1673,171.81,1533.18,0
1674,121.03,1533.17,0
1675,181.81,1533.24,0
1676,153.92,1533.23,0
1677,112.18,1533.25,0
1678,164.55,1533.17,0
1679,165.75,1533.16,0
1680,112.63,1532.77,0
1681,141.31,1533.23,0
1682,167.79,1533.07,0
1683,109.93,1533.15,0
1684,171.60,1533.12,0
1685,163.81,1533.36,0
1686,110.99,1533.34,0
1687,155.75,1533.37,0
1688,167.01,1533.48,0
1689,115.31,1533.52,0
1690,136.06,1533.53,0
1691,96.37,1533.56,0
1692,151.37,1533.61,0
1693,156.51,1533.59,0
1694,108.91,1533.61,0
1695,165.45,1533.62,0
1696,111.11,1533.65,0
1697,162.48,1533.73,0
1698,171.68,1533.69,0
1699,111.15,1533.71,0
1700,175.65,1533.70,0
1701,175.74,1533.76,0
1702,111.35,1533.73,0
1703,160.06,1533.81,0
1704,152.81,1533.80,0
1705,116.97,1533.79,0
1706,169.33,1533.79,0
1707,163.11,1533.88,0
1708,111.06,1533.86,0
1709,165.92,1533.88,0
1710,179.00,1533.88,0
1711,117.01,1533.92,0
1712,194.27,1533.94,0
1713,159.63,1533.97,0
1714,124.15,1533.99,0
1715,175.51,1533.97,0
1716,179.00,1533.89,0
1717,126.33,1533.92,0
1718,164.22,1533.91,0
1719,164.18,1533.93,0
1720,113.01,1533.95,0
1721,169.58,1533.97,0
1722,183.91,1533.94,0
1723,111.95,1533.78,0
1724,143.72,1533.87,0
1725,87.73,1533.95,0
1726,127.27,1533.85,0
1727,135.06,1533.92,0
1728,83.36,1533.91,0
1729,123.21,1534.00,0
1730,104.38,1533.97,0
1731,134.21,1534.12,0
1732,103.46,1534.10,0
1733,126.41,1534.15,0
1734,95.61,1534.15,0
1735,123.92,1534.26,0
1736,102.57,1534.42,0
1737,147.21,1534.43,0
1738,157.23,1534.44,0
1739,115.43,1534.48,0
1740,153.97,1534.21,0
1741,141.18,1534.39,0
1742,117.92,1534.36,0
1743,151.47,1534.47,0
1744,99.30,1534.49,0
1745,148.09,1534.49,0
1746,144.67,1534.47,0
1747,105.30,1534.51,0
1748,174.46,1534.49,0
1749,154.89,1534.49,0
1750,112.70,1534.41,0
1751,129.75,1534.43,0
1752,89.23,1534.53,0
1753,127.62,1534.63,0
1754,106.95,1534.52,0
1755,145.54,1534.63,0
1756,127.69,1534.56,0
1757,94.73,1534.62,0
1758,137.85,1534.61,0
1759,97.78,1534.65,0
1760,168.92,1534.63,0
1761,168.21,1534.69,0
1762,103.84,1534.80,0
1763,147.59,1534.82,0
1764,99.23,1534.81,0
1765,109.00,1534.82,0
1766,79.71,1534.75,0
1767,56.34,1534.82,1
1768,51.88,1534.73,1
1769,54.95,1534.80,1
1770,87.30,1534.85,0
1771,95.12,1534.87,0
1772,136.89,1534.85,0
1773,146.26,1534.95,0
1774,109.88,1534.94,0
1775,136.01,1535.06,0
1776,96.56,1535.00,0
1777,130.16,1535.09,0
1778,122.92,1535.07,0
1779,110.53,1535.19,0
1780,161.54,1535.17,0
1781,110.89,1535.21,0
1782,145.62,1535.22,0
1783,132.06,1535.30,0
1784,101.31,1535.32,0
1785,137.69,1535.38,0
1786,95.60,1535.37,0
1787,123.98,1535.33,0
1788,93.76,1535.26,0
1789,147.18,1535.33,0
1790,145.08,1535.29,0
1791,100.23,1535.33,0
1792,146.67,1535.32,0
1793,82.14,1535.35,0
1794,96.05,1535.35,0
1795,100.62,1535.47,0
1796,125.37,1535.50,0
1797,112.23,1535.50,0
1798,128.50,1535.51,0
1799,95.56,1535.54,0
1800,117.42,1535.51,0
1801,102.15,1535.53,0
1802,80.97,1535.46,0
1803,81.10,1535.46,0
1804,96.19,1535.36,0
1805,79.57,1535.07,0
1806,61.24,1535.64,0
1807,94.97,1535.61,0
1808,98.78,1535.63,0
1809,115.77,1535.69,0
1810,98.52,1535.71,0
1811,137.06,1535.73,0
1812,154.23,1535.68,0
1813,114.82,1535.77,0
1814,141.54,1535.77,0
1815,85.17,1535.87,0
1816,133.53,1535.94,0
1817,114.98,1535.97,0
1818,144.16,1535.96,0
1819,133.47,1536.07,0
1820,104.54,1536.06,0
1821,149.13,1536.14,0
1822,99.46,1536.07,0
1823,128.69,1536.17,0
1824,144.22,1536.09,0
1825,109.38,1536.26,0
1826,142.25,1536.22,0
1827,117.58,1536.28,0
1828,190.39,1536.29,0
1829,177.50,1536.23,0
1830,115.93,1536.21,0
1831,167.38,1536.26,0
1832,166.89,1536.26,0
1833,120.79,1536.29,0
1834,180.42,1536.29,0
1835,185.96,1536.30,0
1836,116.23,1536.29,0
1837,179.90,1536.31,0
1838,183.19,1536.30,0
1839,100.35,1536.35,0
1840,143.66,1536.30,0
1841,138.09,1536.40,0
1842,117.48,1536.35,0
1843,146.69,1536.44,0
1844,117.93,1536.40,0
1845,86.02,1536.41,0
1846,116.11,1536.39,0
1847,70.14,1536.41,0
1848,98.06,1536.38,0
1849,142.70,1536.38,0
1850,87.12,1536.43,0
1851,155.29,1536.48,0
1852,146.52,1536.41,0
1853,104.79,1536.47,0
1854,147.55,1536.48,0
1855,99.98,1536.51,0
1856,148.96,1536.54,0
1857,153.74,1536.51,0
1858,106.34,1536.46,0
1859,141.43,1536.55,0
1860,109.61,1536.54,0
1861,169.74,1536.54,0
1862,164.44,1536.52,0
1863,109.94,1536.57,0
1864,158.56,1536.45,0
1865,142.20,1536.55,0
1866,115.55,1536.43,0
1867,175.99,1536.42,0
1868,152.47,1536.37,0
1869,106.97,1536.41,0
1870,142.21,1536.50,0
1871,116.19,1536.48,0
1872,168.44,1536.48,0
1873,172.88,1536.54,0
1874,117.46,1536.53,0
1875,173.62,1536.60,0
1876,181.33,1536.57,0
1877,122.13,1536.62,0
1878,177.14,1536.55,0
1879,169.78,1536.59,0
1880,116.78,1536.64,0
1881,192.69,1536.65,0
1882,185.56,1536.66,0
1883,120.11,1536.70,0
1884,166.47,1536.69,0
1885,161.71,1536.74,0
1886,109.02,1536.74,0
1887,157.06,1536.85,0
1888,146.31,1536.86,0
1889,101.76,1536.87,0
1890,124.84,1536.77,0
1891,115.45,1536.90,0
1892,182.89,1536.79,0
1893,161.53,1536.87,0
1894,115.70,1536.87,0
1895,166.71,1536.92,0
1896,159.29,1536.92,0
1897,120.81,1536.91,0
1898,165.56,1536.87,0
1899,152.87,1536.91,0
1900,121.71,1536.77,0
1901,93.30,1536.82,0
1902,98.07,1536.78,0
1903,163.49,1536.78,0
1904,127.54,1536.67,0
1905,89.74,1536.72,0
1906,108.91,1536.71,0
1907,110.20,1536.74,0
1908,168.84,1536.67,0
1909,109.44,1536.68,0
1910,153.67,1536.73,0
1911,169.89,1536.66,0
1912,113.94,1536.65,0
1913,92.50,1536.70,0
1914,86.44,1536.68,0
1915,124.92,1536.78,0
1916,100.62,1536.80,0
1917,170.74,1536.83,0
1918,168.78,1536.80,0
1919,118.69,1536.83,0
1920,169.43,1536.82,0
1921,150.43,1536.98,0
1922,117.42,1536.89,0
1923,174.08,1536.82,0
1924,182.23,1536.75,0
1925,119.56,1536.79,0
1926,144.97,1536.64,0
1927,93.29,1536.67,0
1928,121.02,1536.49,0
1929,104.15,1536.80,0
1930,103.45,1536.79,0
1931,119.81,1536.88,0
1932,103.90,1536.80,0
1933,164.20,1536.67,0
1934,123.26,1536.67,0
1935,124.13,1536.59,0
1936,135.11,1536.85,0
1937,96.53,1536.80,0
1938,102.91,1537.01,0
1939,80.05,1537.06,0
1940,159.80,1537.06,0
1941,107.92,1537.11,0
1942,153.99,1537.08,0
1943,106.03,1537.22,0
1944,148.93,1537.21,0
1945,136.62,1537.28,0
1946,112.85,1537.27,0
1947,123.10,1537.31,0
1948,109.21,1537.32,0
1949,124.33,1537.39,0
1950,133.56,1537.35,0
1951,100.13,1537.40,0
1952,171.29,1537.37,0
1953,115.08,1537.49,0
1954,178.66,1537.48,0
1955,143.19,1537.45,0
1956,99.25,1537.45,0
1957,169.56,1536.77,0
1958,164.55,1537.50,0
1959,111.66,1537.55,0
1960,121.11,1537.53,0
1961,102.03,1537.56,0
1962,149.45,1537.48,0
1963,125.73,1537.55,0
1964,100.81,1537.38,0
1965,145.48,1537.49,0
1966,98.77,1537.49,0
1967,171.66,1537.57,0
1968,161.86,1537.59,0
1969,121.43,1537.30,0
1970,164.79,1537.52,0
1971,149.62,1537.54,0
1972,117.01,1537.52,0
1973,176.42,1537.55,0
1974,123.51,1537.42,0
1975,155.69,1537.45,0
1976,135.42,1537.41,0
1977,105.23,1537.44,0
1978,146.68,1537.45,0
1979,128.69,1537.45,0
1980,112.24,1537.49,0
1981,191.48,1537.53,0
1982,101.39,1537.50,0
1983,132.27,1537.54,0
1984,145.72,1537.52,0
1985,127.20,1537.56,0
1986,179.40,1537.46,0
1987,169.36,1537.48,0
1988,109.98,1537.40,0
1989,146.64,1537.45,0
1990,86.56,1537.27,0
1991,121.46,1537.50,0
1992,105.40,1537.09,0
1993,157.05,1537.40,0
1994,179.55,1537.59,0
1995,105.49,1537.29,0
1996,163.86,1537.54,0
1997,195.02,1537.60,0
1998,105.43,1537.39,0
1999,144.62,1537.70,0
2000,145.28,1537.71,0
2001,123.90,1537.73,0
2002,184.54,1537.60,0
2003,155.69,1537.76,0

AverageFPS,Infinity
FramesBelowTarget,23
FinalMemoryMB,1537.76
